codigo,descripcion,rubro,tipo,presentacion,costo_presentacion
,BISAGRA P/HERRERIA Mosqui. zing4128,Metalúrgica y Herreria,Bisagras,Pza,"3.571,63"
,BISAGRA A RESORTE P/ PTA MOSQ410/N,Metalúrgica y Herreria,Bisagras,Pza,"2.859,40"
,CIERRA PUERTAS 4110 EDARETEN A RODILLO,Metalúrgica y Herreria,Cierra puertas,Pza,"3.468,67"
,CIERRA PUERTAS 4116 EDA30 KG HIDRAULIC,Metalúrgica y Herreria,Cierra puertas,Pza,"57.363,20"
,CIERRA PUERTAS 4120 EDA50 KG HIDRAULIC,Metalúrgica y Herreria,Cierra puertas,Pza,"72.115,86"
,CIERRA PUERTAS 4127 EDAA RESORTE NEGRO,Metalúrgica y Herreria,Cierra puertas,Pza,"13.604,67"
,"MALLA SOLDADA NEGRA 25X25X2,6",Metalúrgica y Herreria,Mallas,malla de 1.2x3 m.,"41.706,20"
,MALLA SOLDADA NEGRA 50X50X2.6,Metalúrgica y Herreria,Mallas,malla de 1.2x3 m.,"19.616,49"
,"MALLA SOLDADA NEGRA 50X50X3,0",Metalúrgica y Herreria,Mallas,malla de 1.2x3 m.,"25.358,40"
,PUNZONADO S/P MARC. CLIEN 3/8,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZONADO S/P MARC. CLIEN 1/2,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZONADO S/P MARC. CLIEN 9/16,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZONADO S/P MARC. CLIEN 5/8,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZONADO S/P MARC. CLIEN 3/4,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZONADO S/P MARC. CLIEN 7/8,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZONADO S/P MARC. CLIEN 1,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZON.C/PER.MARC.X CLIE. 3/8,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZON.C/PER.MARC.X CLIE. 1/2,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZON.C/PER.MARC.X CLIE. 9/16,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZON.C/PER.MARC.X CLIE. 5/8,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZON.C/PER.MARC.X CLIE. 3/4,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZON.C/PER.MARC.X CLIE. 7/8,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZON.C/PER.MARC.X CLIE. 1,Metalúrgica y Herreria,Punzones,Pza,"87,96"
,PUNZON.S/PERR.MARC.X NOS. 3/8,Metalúrgica y Herreria,Punzones,Pza,"115,7"
,PUNZON.S/PERR.MARC.X NOS. 1/2,Metalúrgica y Herreria,Punzones,Pza,"115,7"
,PUNZON.S/PERR.MARC.X NOS. 9/16,Metalúrgica y Herreria,Punzones,Pza,"115,7"
,PUNZON.S/PERR.MARC.X NOS. 5/8,Metalúrgica y Herreria,Punzones,Pza,"115,7"
,PUNZON.S/PERR.MARC.X NOS. 3/4,Metalúrgica y Herreria,Punzones,Pza,"115,7"
,PUNZON.S/PERR.MARC.X NOS. 7/8,Metalúrgica y Herreria,Punzones,Pza,"115,7"
,PUNZON.S/PERR.MARC.X NOS. 1,Metalúrgica y Herreria,Punzones,Pza,"115,7"
,PUNZON.C/PERR.MARC.X NOS. 3/8,Metalúrgica y Herreria,Punzones,Pza,"128,74"
,PUNZON.C/PERR.MARC.X NOS. 1/2,Metalúrgica y Herreria,Punzones,Pza,"128,74"
,PUNZON.C/PERR.MARC.X NOS. 9/16,Metalúrgica y Herreria,Punzones,Pza,"128,74"
,PUNZON.C/PERR.MARC.X NOS. 5/8,Metalúrgica y Herreria,Punzones,Pza,"128,74"
,PUNZON.C/PERR.MARC.X NOS. 3/4,Metalúrgica y Herreria,Punzones,Pza,"128,74"
,PUNZON.C/PERR.MARC.X NOS. 7/8,Metalúrgica y Herreria,Punzones,Pza,"128,74"
,PUNZON.C/PERR.MARC.X NOS. 1,Metalúrgica y Herreria,Punzones,Pza,"128,74"
,ADOR.P/REJAS LAMI. PINO ART.80,Metalúrgica y Herreria,Terminaciones de reja,Pza,"832,31"
,ADOR.P/REJAS LAMI. ROMBO ART.82,Metalúrgica y Herreria,Terminaciones de reja,Pza,"832,31"
,ADOR.P/REJAS LAMI. LIS ART.85,Metalúrgica y Herreria,Terminaciones de reja,Pza,"849,46"
,ADOR.P/REJAS LAMI. CHINA ART.86,Metalúrgica y Herreria,Terminaciones de reja,Pza,"849,46"
,ADOR.P/REJAS LAMI. RAYO ART.92,Metalúrgica y Herreria,Terminaciones de reja,Pza,"417,14"
,ADOR.P/REJAS LAMI. PIRAMIDEART.94,Metalúrgica y Herreria,Terminaciones de reja,Pza,"417,14"
,ADOR.P/REJAS LAMI. CAPUCHA 61,Metalúrgica y Herreria,Terminaciones de reja,Pza,"788,13"
,ADOR.P/REJAS LAMI. CAPUCHA 81,Metalúrgica y Herreria,Terminaciones de reja,Pza,"852,59"
,ADOR.P/REJAS LAMI. CAPUCHA 101,Metalúrgica y Herreria,Terminaciones de reja,Pza,"902,78"
,CERRADURAS Trabex 3.002,Metalúrgica y Herreria,Cerraduras,Pza,"29.465,55"
,CERRADURAS TRABEX 610,Metalúrgica y Herreria,Cerraduras,Pza,"27.234,22"
,CERRADURAS Trabex 3.101,Metalúrgica y Herreria,Cerraduras,Pza,"32.699,95"
,CERRADURAS Trabex 1020,Metalúrgica y Herreria,Cerraduras,Pza,"24.060,34"
,CERRADURAS Trabex 2.105,Metalúrgica y Herreria,Cerraduras,Pza,"32.871,24"
,CERRADURAS Trabex 2.107,Metalúrgica y Herreria,Cerraduras,Pza,"32.095,60"
,CERRADURAS Trabex 1.025,Metalúrgica y Herreria,Cerraduras,Pza,"24.060,34"
,CERRADURAS Trabex 2.104Trabex 2104 PP,Metalúrgica y Herreria,Cerraduras,Pza,"37.924,07"
,CERRADURAS Trabex 6.625Trabex 6625 PE,Metalúrgica y Herreria,Cerraduras,Pza,"26.564,58"
,CERRADURAS 6624 PETrabex 6624 PE,Metalúrgica y Herreria,Cerraduras,Pza,"26.564,74"
,CERRADURAS Kallay 4.006,Metalúrgica y Herreria,Cerraduras,Pza,"20.702,23"
,CERRADURAS Kallay 4.000,Metalúrgica y Herreria,Cerraduras,Pza,"29.121,09"
,CERRADURAS Kallay 4.002,Metalúrgica y Herreria,Cerraduras,Pza,"23.297,14"
,CERRADURAS Trabex 615,Metalúrgica y Herreria,Cerraduras,Pza,"30.925,60"
,CERRADURAS Kallay 4.003,Metalúrgica y Herreria,Cerraduras,Pza,"23.297,14"
,CERRADURAS Trabex 700,Metalúrgica y Herreria,Cerraduras,Pza,"28.014,93"
,CERRADURAS Kallay 5.006,Metalúrgica y Herreria,Cerraduras,Pza,"32.171,15"
,CERRADURAS Kallay 5.002,Metalúrgica y Herreria,Cerraduras,Pza,"35.202,36"
,CERRADURAS Kallay 5.003,Metalúrgica y Herreria,Cerraduras,Pza,"40.534,74"
,CERRADURAS Kallay 3.001,Metalúrgica y Herreria,Cerraduras,Pza,"20.445,60"
,CERRADURAS Kallay 2.004,Metalúrgica y Herreria,Cerraduras,Pza,"32.923,98"
,CERRADURAS Kallay 5.024,Metalúrgica y Herreria,Cerraduras,Pza,"22.571,43"
,CERRADURAS Kallay 3002,Metalúrgica y Herreria,Cerraduras,Pza,"20.445,60"
,CERRADURAS Kallay 2100,Metalúrgica y Herreria,Cerraduras,Pza,"38.242,12"
,CERRADURAS GIACO1.005 Paleta,Metalúrgica y Herreria,Cerraduras,Pza,"18.499,04"
,CERRADURAS GIACO DOBLE1.1005 D.Perno,Metalúrgica y Herreria,Cerraduras,Pza,"20.404,85"
,CERRADURAS Acytra 101,Metalúrgica y Herreria,Cerraduras,Pza,"31.861,25"
,CERRADURAS Acytra 701,Metalúrgica y Herreria,Cerraduras,Pza,"33.555,05"
,CERRADURAS PRIVE 204 DP,Metalúrgica y Herreria,Cerraduras,Pza,"26.697,53"
,CERRADURAS PRIVE 200,Metalúrgica y Herreria,Cerraduras,Pza,"23.941,30"
,CERRADURAS PRIVE 205 DP,Metalúrgica y Herreria,Cerraduras,Pza,"26.021,80"
,CERRADURAS PRIVE 214ANGOSTA CORREDIZA,Metalúrgica y Herreria,Cerraduras,Pza,"37.090,11"
,CERRADURAS PRIVE 206ANGOSTA C/PESTILLO B,Metalúrgica y Herreria,Cerraduras,Pza,"24.042,80"
,CERRADURAS PRIVE 201DOBLE PERNO,Metalúrgica y Herreria,Cerraduras,Pza,"31.444,26"
,CERRADURAS DAC ART.308,Metalúrgica y Herreria,Cerraduras,Pza,"18.164,31"
,CERRADURAS DAC ART.307Doble Perno,Metalúrgica y Herreria,Cerraduras,Pza,"19.054,33"
,CAJAS P/CERRADURAS 30' 2105/107,Metalúrgica y Herreria,Cerraduras,Pza,"3.808,95"
,CAJAS P/CERRADURAS 30' 6624,Metalúrgica y Herreria,Cerraduras,Pza,"3.808,95"
,CAJAS P/CERRADURAS Cerrojo 30',Metalúrgica y Herreria,Cerraduras,Pza,"3.690,98"
,CHAPA RAYADA 1.24X3X3.2,Metalúrgica y Herreria,Chapa,chapa de 1.22x2.44 m.,"208.379,29"
,"CHAPA RAYADA 1.50X3X4,75",Metalúrgica y Herreria,Chapa,Chapa de 1.5x3 m.,"355.093,24"
,"CHAPA RAYADA 1.50X6X4,75",Metalúrgica y Herreria,Chapa,Chapa de 1.5x3 m.,"709.853,17"
,CHAPA RAYADA 1.5X3X6.35,Metalúrgica y Herreria,Chapa,Chapa de 1.5x3 m.,"465.018,80"
,"ALAMBRE RECOCIDO Nro 16 (1,6)",Metalúrgica y Herreria,Alambre,kg.,"3.390,07"
,ALAMBRE RECOCIDO Nro 16 (1.6) X Rollo de Kg,Metalúrgica y Herreria,Alambre,kg.,"4.485,66"
,"ALAMBRE RECOCIDO Nro 14 (2,0)",Metalúrgica y Herreria,Alambre,kg.,"3.445,85"
,"ALAMBRE RECOCIDO Nro 8 (4,2)",Metalúrgica y Herreria,Alambre,kg.,"3.439,54"
,"CHAPA RAYADA 1.24X2.44X3,2",Metalúrgica y Herreria,Chapa,chapa de 1.22x2.44 m.,"172.415,35"
,PASADORES DE HIERRO - PASADOR DE HIERRO,Metalúrgica y Herreria,Cerraduras,Pza,"4.183,02"
,"CONARCO ALAMBRE P/SOLDAR 0,9x18 kg",Metalúrgica y Herreria,Alambre de soldar,kg.,"122.289,66"
,"CONARCO ALAMBRE P/SOLDAR 1,2x 18 kg",Metalúrgica y Herreria,Alambre de soldar,kg.,"116.985,24"
,1.1/4X3/16 PUNZ 1/2 y 3/8,Metalúrgica y Herreria,Punzones,Pza,"355,43"
,RUEDA RULEMAN REFORZADAS 60 MM,Metalúrgica y Herreria,Rulemanes,Pza,"11.613,19"
,RUEDA RULEMAN REFORZADAS 75 MM,Metalúrgica y Herreria,Rulemanes,Pza,"14.758,83"
,RUEDA RULEMAN REFORZADAS 105 MM.,Metalúrgica y Herreria,Rulemanes,Pza,"20.501,18"
,RUEDA RULEMAN REFORZADAS 125 MM.,Metalúrgica y Herreria,Rulemanes,Pza,"27.942,03"
,RUEDA RULEMAN REFORZADAS 150 MM.,Metalúrgica y Herreria,Rulemanes,Pza,"31.561,33"
,CERRADURAS COMBINADAS DAC 309x6UNIDADES,Metalúrgica y Herreria,Cerraduras,Pza,"96.575,05"
,CERRADURAS COMBINADAS DAC 309X2UNIDADES,Metalúrgica y Herreria,Cerraduras,Pza,"32.191,68"
,CERRADURAS COMBINADAS DAC2 X 308,Metalúrgica y Herreria,Cerraduras,Pza,"38.145,05"
,CERRADURAS COMBINADAS 309x2/307DAC,Metalúrgica y Herreria,Cerraduras,Pza,"52.199,28"
,CERRADURAS COMBINADAS GIACO 1003x 2 GIACO,Metalúrgica y Herreria,Cerraduras,Pza,"33.895,90"
,CERRADURAS COMBINADAS GIACO 1003x 3 GIACO,Metalúrgica y Herreria,Cerraduras,Pza,"50.843,86"
,CERRADURAS COMBINADAS G1105/2X1003GIACO,Metalúrgica y Herreria,Cerraduras,Pza,"59.798,14"
,CERRADURAS COMBINADAS G2X1003/1005GIACO,Metalúrgica y Herreria,Cerraduras,Pza,"53.319,90"
,CERRADURAS COMBINADAS G 1005/ 1003GIACO,Metalúrgica y Herreria,Cerraduras,Pza,"36.371,95"
,CERRADURAS COMBINADAS 4X1003/1105X2 GIACO,Metalúrgica y Herreria,Cerraduras,Pza,"110.641,98"
,CERRADURAS COMBINADAS PRIVE 212 X2,Metalúrgica y Herreria,Cerraduras,Pza,"56.796,04"
,CERRADURAS COMBINADAS PRIVE 214x3,Metalúrgica y Herreria,Cerraduras,Pza,"116.720,47"
,CERRADURAS COMB.PRIVE 203X21X201,Metalúrgica y Herreria,Cerraduras,Pza,"79.310,38"
,CERRADURAS COMB.PRIVE 203X11X201,Metalúrgica y Herreria,Cerraduras,Pza,"56.162,12"
,CERRADURAS COMB.PRIVE 201x2,Metalúrgica y Herreria,Cerraduras,Pza,"65.974,98"
,CERRADURAS COMB.PRIVE 204x6,Metalúrgica y Herreria,Cerraduras,Pza,"167.915,11"
,CERRADURAS COMB.PRIVE 204x3,Metalúrgica y Herreria,Cerraduras,Pza,"83.983,91"
,CERRADURAS COMBINADAS 101/701ACYTRA,Metalúrgica y Herreria,Cerraduras,Pza,"68.687,10"
,CERRADURAS COMBINADAS 101/501ACYTRA,Metalúrgica y Herreria,Cerraduras,Pza,"55.718,93"
,CERRADURAS COMBINADAS 101/2X501ACYTRA,Metalúrgica y Herreria,Cerraduras,Pza,"77.983,55"
,CERRADURAS COMBINADAS 4010 x 2KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"47.975,71"
,CERRADURAS COMBINADAS 4010 x 5KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"114.667,52"
,CERRADURAS COMBINADAS 4010 x 3KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"68.800,52"
,CERRADURAS COMBINADAS 4010X2/4000KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"76.444,17"
,CERRADURAS COMBINADAS 4015X2KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"55.500,39"
,CERRADURAS COMBINADAS 4015X4KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"111.001,62"
,CERRADURAS COMBINADAS 4000/4010KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"53.510,67"
,CERRADURAS COMBINADAS 2100/2x2010KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"148.235,88"
,CERRADURAS COMBINADAS 5012X2*5006X 3 KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"152.978,84"
,CERRADURAS COMBINADAS 2010/2100KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"74.118,11"
,CERRADURAS COMBINADAS 5002X4 KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"97.848,02"
,CERRADURAS COMBINADAS 1/50061/5012 KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"59.599,54"
,CERRADURAS COMBINADAS 5002X2KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"73.924,97"
,CERRADURAS COMBINADAS 5006X2KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"67.559,45"
,CERRADURAS COMBINADAS 5006X15002X1 KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"70.742,20"
,CERRADURAS COMBINADAS 5012X2KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"51.639,69"
,CERRADURAS COMBINADAS 4000x3KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"91.731,44"
,CERRADURAS COMBINADAS 4000x2KALLAY,Metalúrgica y Herreria,Cerraduras,Pza,"61.154,29"
,CERRADURAS COMBINADAS 2104 X2 PETRABEX,Metalúrgica y Herreria,Cerraduras,Pza,"79.640,57"
,CERRADURAS COMBINADAS 5101X2TRABEX,Metalúrgica y Herreria,Cerraduras,Pza,"47.271,04"
,CERRADURAS COMBINADAS 2107 X 2TRABEX,Metalúrgica y Herreria,Cerraduras,Pza,"67.400,75"
,CERRADURAS COMBINADAS 5105x2 /2107TRABEX,Metalúrgica y Herreria,Cerraduras,Pza,"83.513,90"
,CERRADURAS COMBINADAS 5.105 x 2TRABEX,Metalúrgica y Herreria,Cerraduras,Pza,"49.813,54"
,CERRADURAS COMBINADAS 6624/6625TRABEX,Metalúrgica y Herreria,Cerraduras,Pza,"55.785,81"
,CERRADURAS COMBINADAS 3x700TRABEX,Metalúrgica y Herreria,Cerraduras,Pza,"88.247,07"
,CERRADURAS COMBINADAS 2/2107 y1/5101 TRABEX,Metalúrgica y Herreria,Cerraduras,Pza,"91.036,27"
,CERRADURAS COMBINADAS 2/2105 y1/5101 TRABEX,Metalúrgica y Herreria,Cerraduras,Pza,"92.665,19"
,CERRADURAS COMBINADAS 2x700TRABEX,Metalúrgica y Herreria,Cerraduras,Pza,"58.831,39"
,CERRADURAS COMBINADAS 1X5101 1X2107 TRABEX,Metalúrgica y Herreria,Cerraduras,Pza,"57.335,90"
,CERRADURAS COMBINADAS ROA 114x3uniCOMBINADAS,Metalúrgica y Herreria,Cerraduras,Pza,"57.743,85"
,CERRADURAS COMBINADAS ROA 114x4uniCOMBINADAS,Metalúrgica y Herreria,Cerraduras,Pza,"43.307,90"
,CERRADURAS COMBINADAS DACDAC X1 308/309,Metalúrgica y Herreria,Cerraduras,Pza,"35.168,37"
,CERRADURAS COMBINADAS TRABEX2X5101 Y 3101,Metalúrgica y Herreria,Cerraduras,Pza,"81.606,00"
,CERRADURAS COMBINADAS ACYTRA8X501,Metalúrgica y Herreria,Cerraduras,Pza,"178.117,00"
,CERRADURAS COMBINADAS ACYTRA2x501,Metalúrgica y Herreria,Cerraduras,Pza,"44.529,25"
,BISAGRAS GRANDES Amurar,Metalúrgica y Herreria,Bisagras,Pza,"3.409,18"
,BISAGRAS GRANDES Soldar,Metalúrgica y Herreria,Bisagras,Pza,"2.964,12"
,"BISAGRAS DE 1""",Metalúrgica y Herreria,Bisagras,Pza,"2.616,63"
,CHAPA PLASTICA T 101LARGO 0.50 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"5.625,04"
,CHAPA PLASTICA T 101LARGO 1.00 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"11.250,06"
,CHAPA PLASTICA T 101LARGO 1.50 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"16.875,12"
,CHAPA PLASTICA T 101LARGO 2.00 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"22.500,10"
,CHAPA PLASTICA T 101LARGO 2.50 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"28.125,17"
,CHAPA PLASTICA T 101LARGO 3.00 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"33.750,18"
,CHAPA PLASTICA T 101LARGO 3.50 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"39.375,25"
,CHAPA PLASTICA T 101LARGO 4.00 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"45.000,30"
,CHAPA PLASTICA T 101LARGO 4.50 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"50.625,33"
,CHAPA PLASTICA T 101LARGO 5.00 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"56.250,39"
,CHAPA PLASTICA T 101LARGO 5.50 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"61.875,47"
,CHAPA PLASTICA T 101LARGO 6.00 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"67.500,42"
,CHAPA PLASTICA T 101LARGO 6.50 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"73.125,47"
,CHAPA PLASTICA T 101LARGO 7.00 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"78.750,50"
,CHAPA PLASTICA T 101LARGO 7.50 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"84.375,50"
,CHAPA PLASTICA T 101LARGO 8.00 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"90.000,60"
,CHAPA PLASTICA T 101LARGO 8.50 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"95.625,61"
,CHAPA PLASTICA T 101LARGO 9.00 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"101.250,62"
,CHAPA PLASTICA T 101LARGO 9.50 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"106.875,69"
,CHAPA PLASTICA T 101LARGO 10.00 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"112.500,68"
,CHAPA PLASTICA T 101LARGO 13.00 MT,Metalúrgica y Herreria,Chapas de techo,Chapa l=1.01 m.,"146.250,88"
,ESTABILIZADORES *Curvo chicoArt.85630,Metalúrgica y Herreria,Estabilizadores,Pza,"10.430,29"
,ESTABILIZADORES * Curvo grandeArt.85640,Metalúrgica y Herreria,Estabilizadores,Pza,"11.831,99"
,ESTABILIZADORES * Guia Rod.Doble Simple,Metalúrgica y Herreria,Estabilizadores,Pza,"15.537,36"
,ESTABILIZADORES * Guia Rod.Doble Reforzado,Metalúrgica y Herreria,Estabilizadores,Pza,"17.902,64"
,CHAPA PLASTICA SINUSOIDALLARGO 0.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"5.251,06"
,CHAPA PLASTICA SINUSOIDALLARGO 1.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"10.501,95"
,CHAPA PLASTICA SINUSOIDALLARGO 1.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"15.753,05"
,CHAPA PLASTICA SINUSOIDALLARGO 2.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"21.004,15"
,CHAPA PLASTICA SINUSOIDALLARGO 2.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"26.255,06"
,CHAPA PLASTICA SINUSOIDALLARGO 3.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"31.506,03"
,CHAPA PLASTICA SINUSOIDALLARGO 3.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"36.757,01"
,CHAPA PLASTICA SINUSOIDALLARGO 4.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"42.008,20"
,CHAPA PLASTICA SINUSOIDALLARGO 4.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"47.259,18"
,CHAPA PLASTICA SINUSOIDALLARGO 5.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"52.510,08"
,CHAPA PLASTICA SINUSOIDALLARGO 5.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"57.761,06"
,CHAPA PLASTICA SINUSOIDALLARGO 6.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"63.012,18"
,CHAPA PLASTICA SINUSOIDALLARGO 6.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"68.263,25"
,CHAPA PLASTICA SINUSOIDALLARGO 7.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"73.513,15"
,CHAPA PLASTICA SINUSOIDALLARGO 7.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"78.765,21"
,CHAPA PLASTICA SINUSOIDALLARGO 8.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"84.016,02"
,CHAPA PLASTICA SINUSOIDALLARGO 8.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"89.267,05"
,CHAPA PLASTICA SINUSOIDALLARGO 9.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"94.518,45"
,CHAPA PLASTICA SINUSOIDALLARGO 9.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"99.769,48"
,CHAPA PLASTICA SINUSOIDALLARGO 10.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"105.020,12"
,CHAPA PLASTICA SINUSOIDALLARGO 13.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"136.526,37"
,CHAPA PLASTICA TRANS. NATURALLARGO 0.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"5.251,06"
,CHAPA PLASTICA TRANS.NATURALLARGO 1.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"10.501,95"
,CHAPA PLASTICA TRANS. NATURALLARGO 1.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"15.753,05"
,CHAPA PLASTICA TRANS. NATURALLARGO 2.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"21.004,15"
,CHAPA PLASTICA TRANS. NATURALLARGO 2.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"26.255,06"
,CHAPA PLASTICA TRANS. NATURALLARGO 3.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"31.506,03"
,CHAPA PLASTICA TRANS. NATURALLARGO 3.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"36.757,01"
,CHAPA PLASTICA TRANS. NATURALLARGO 4.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"42.008,20"
,CHAPA PLASTICA TRANS. NATURALLARGO 4.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"47.259,18"
,CHAPA PLASTICA TRANS. NATURAL LARGO 5.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"52.510,08"
,CHAPA PLASTICA TRANS. NATURALLARGO 5.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"57.761,06"
,CHAPA PLASTICA TRANS. NATURALLARGO 6.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"63.012,18"
,CHAPA PLASTICA TRANS. NATURALLARGO 6.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"68.263,25"
,CHAPA PLASTICA TRANS. NATURALLARGO 7.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"73.513,15"
,CHAPA PLASTICA TRANS. NATURALLARGO 7.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"78.765,21"
,CHAPA PLASTICA TRANS. NATURALLARGO 8.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"84.016,02"
,CHAPA PLASTICA TRANS. NATURALLARGO 8.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"89.267,05"
,CHAPA PLASTICA TRANS. NATURALLARGO 9.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"94.518,45"
,CHAPA PLASTICA TRANS. NATURALLARGO 9.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"99.769,48"
,CHAPA PLASTICA TRANS.NATURAL LARGO 10.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Pza,"105.020,12"
